Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1746154875,200,,Aggregated,133.100000,0.000000,4,5,5,6,9,19,73,97,210,560,570,18800,0,4,7.740682957717465,1.5388999599963427,567.541699972935,146.86021276595744
1746154876,200,,Aggregated,132.000000,0.000000,4,5,5,6,8,19,71,97,210,560,570,18937,0,4,7.710585552404696,1.5388999599963427,567.541699972935,146.98009188361408
1746154877,200,,Aggregated,132.700000,0.000000,4,5,5,6,8,19,71,97,210,560,570,19078,0,4,7.68823685424714,1.5388999599963427,567.541699972935,146.92546388510326
1746154878,200,,Aggregated,133.100000,0.000000,4,5,5,6,8,19,70,97,210,560,570,19206,0,4,7.66629160706963,1.5388999599963427,567.541699972935,146.91919191919192
1746154879,200,,Aggregated,132.400000,0.000000,4,5,5,6,8,18,70,97,210,560,570,19360,0,4,7.6375295354071655,1.5388999599963427,567.541699972935,146.90878099173554
1746154880,200,,Aggregated,133.800000,0.000000,4,5,5,6,8,18,70,96,210,560,570,19479,0,4,7.615621982935907,1.5388999599963427,567.541699972935,146.93978130294164
1746154881,200,,Aggregated,132.700000,0.000000,4,5,5,6,8,18,69,96,210,560,570,19622,0,4,7.59279613729287,1.5388999599963427,567.541699972935,146.97105289980635
1746154882,200,,Aggregated,133.100000,0.000000,4,4,5,6,8,18,69,96,210,560,570,19753,0,4,7.567562021265875,1.5388999599963427,567.541699972935,146.93282033108895
1746154883,200,,Aggregated,133.700000,0.000000,4,4,5,6,8,18,69,96,210,560,570,19893,0,4,7.557854069589879,1.5388999599963427,567.541699972935,146.87829889911023
1746154884,200,,Aggregated,133.600000,0.000000,4,4,5,6,8,18,69,96,210,560,570,20029,0,4,7.534143776817724,1.5388999599963427,567.541699972935,146.93095012232263
1746154885,200,,Aggregated,133.400000,0.000000,4,4,5,6,8,18,68,95,210,560,570,20162,0,4,7.517695650550489,1.5388999599963427,567.541699972935,146.91786529114177
1746154886,200,,Aggregated,133.800000,0.000000,4,4,5,6,8,18,68,95,210,560,570,20295,0,4,7.499350293478202,1.5388999599963427,567.541699972935,146.94318797733433
1746154887,200,,Aggregated,133.600000,0.000000,4,4,5,6,8,18,67,95,210,560,570,20435,0,4,7.481323538346028,1.5388999599963427,567.541699972935,146.95649620748716
1746154888,200,,Aggregated,132.800000,0.000000,4,4,5,6,8,18,67,95,210,560,570,20565,0,4,7.457888257065269,1.5388999599963427,567.541699972935,146.94578166788233
1746154889,200,,Aggregated,133.500000,0.000000,4,4,5,6,8,18,67,95,210,560,570,20702,0,4,7.438089754944393,1.5388999599963427,567.541699972935,146.98927639841563
1746154890,200,,Aggregated,132.900000,0.000000,4,4,5,6,8,17,66,95,210,560,570,20841,0,4,7.4144476995750725,1.5388999599963427,567.541699972935,146.9251955280457
1746154891,200,,Aggregated,133.200000,0.000000,4,4,5,6,8,17,66,95,210,560,570,20978,0,4,7.396172399966529,1.5388999599963427,567.541699972935,146.90351797120792
1746154892,200,,Aggregated,132.300000,0.000000,4,4,5,6,8,17,66,95,210,560,570,21116,0,4,7.3790524818539405,1.5388999599963427,567.541699972935,146.86607311990906
1746154893,200,,Aggregated,133.400000,0.000000,4,4,5,6,8,17,66,95,210,560,570,21261,0,4,7.3616542263984766,1.5388999599963427,567.541699972935,146.79055547716476
1746154894,200,,Aggregated,133.100000,0.000000,4,4,5,6,8,17,66,94,210,560,570,21390,0,4,7.34354098674799,1.5388999599963427,567.541699972935,146.81524076671343
1746154895,200,,Aggregated,132.700000,0.000000,4,4,5,6,8,17,66,94,210,560,570,21531,0,4,7.329386220171992,1.5388999599963427,567.541699972935,146.8580186707538
1746154896,200,,Aggregated,133.200000,0.000000,4,4,5,6,8,17,65,94,210,560,570,21662,0,4,7.307892600261002,1.5388999599963427,567.541699972935,146.88652940633366
1746154897,200,,Aggregated,133.400000,0.000000,4,4,5,6,8,17,65,94,210,560,570,21797,0,4,7.300759751640275,1.5388999599963427,567.541699972935,146.9237050970317
1746154899,200,,Aggregated,133.600000,0.000000,4,4,5,6,8,16,65,93,210,560,570,21928,0,4,7.279824662810867,1.5388999599963427,567.541699972935,146.87185333819775
1746154900,200,,Aggregated,132.500000,0.000000,4,4,5,6,8,16,65,93,210,560,570,22073,0,4,7.261921388367521,1.5388999599963427,567.541699972935,146.9572781225932
1746154901,200,,Aggregated,133.500000,0.000000,4,4,5,6,8,16,64,93,210,560,570,22188,0,4,7.246394411652798,1.5388999599963427,567.541699972935,146.93167477915992
1746154902,200,,Aggregated,133.900000,0.000000,4,4,5,6,8,16,63,93,210,560,570,22338,0,4,7.22498015069882,1.5388999599963427,567.541699972935,146.91377921031426
1746154903,200,,Aggregated,131.500000,0.000000,4,4,5,6,8,16,63,93,210,560,570,22465,0,4,7.207324887816988,1.5388999599963427,567.541699972935,146.9062986868462
1746154904,200,,Aggregated,131.900000,0.000000,4,4,5,6,8,16,63,92,210,560,570,22609,0,4,7.193657048269647,1.5388999599963427,567.541699972935,146.87575744172673
1746154905,200,,Aggregated,132.200000,0.000000,4,4,5,6,8,16,63,92,210,560,570,22738,0,4,7.176972134926589,1.5388999599963427,567.541699972935,146.89849590993052
1746154906,200,,Aggregated,132.000000,0.000000,4,4,5,6,8,16,62,91,210,560,570,22882,0,4,7.158485892991195,1.5388999599963427,567.541699972935,146.94467266847303
1746154907,200,,Aggregated,131.000000,0.000000,4,4,5,6,8,16,62,91,210,560,570,23003,0,4,7.143184158707555,1.5388999599963427,567.541699972935,146.90753379993913
1746154908,200,,Aggregated,131.000000,0.000000,4,4,5,6,8,16,62,91,210,560,570,23151,0,4,7.128025795975974,1.5388999599963427,567.541699972935,146.94484039566325
1746154909,200,,Aggregated,131.900000,0.000000,4,4,5,6,8,15,62,91,210,560,570,23283,0,4,7.110896817527422,1.5388999599963427,567.541699972935,146.9396555426706
1746154910,200,,Aggregated,132.400000,0.000000,4,4,5,6,8,15,61,91,210,560,570,23427,0,4,7.09879688831171,1.5388999599963427,567.541699972935,146.96794297178468
1746154911,200,,Aggregated,132.100000,0.000000,4,4,5,6,8,15,61,91,210,560,570,23550,0,4,7.079741193298962,1.5388999599963427,567.541699972935,146.93571125265393
1746154912,200,,Aggregated,131.800000,0.000000,4,4,5,6,8,15,61,90,210,560,570,23699,0,4,7.0737859024726175,1.5388999599963427,567.541699972935,146.92493354149966
1746154913,200,,Aggregated,133.200000,0.000000,4,4,5,6,8,15,60,90,210,560,570,23829,0,4,7.053973532334462,1.5388999599963427,567.541699972935,146.93214150824625
1746154914,200,,Aggregated,133.400000,0.000000,4,4,5,6,8,15,60,90,210,560,570,23975,0,4,7.056385560050544,1.5388999599963427,567.541699972935,146.90727841501564
1746154915,200,,Aggregated,132.000000,0.000000,4,4,5,6,8,15,60,90,210,560,570,24099,0,4,7.04877333508765,1.5388999599963427,567.541699972935,146.90227810282585
1746154916,200,,Aggregated,132.700000,0.000000,4,4,5,6,8,15,60,90,210,560,570,24233,0,4,7.037137399540929,1.5388999599963427,567.541699972935,146.87756365287007
1746154917,200,,Aggregated,132.500000,0.000000,4,4,5,6,8,15,59,90,210,560,570,24371,0,4,7.028854938351517,1.5388999599963427,567.541699972935,146.94875056419514
1746154918,200,,Aggregated,133.500000,0.000000,4,4,5,6,8,15,59,90,210,560,570,24522,0,4,7.016588777539014,1.5388999599963427,567.541699972935,146.8552320365386
1746154919,200,,Aggregated,134.000000,0.000000,4,4,5,6,8,15,59,90,210,560,570,24644,0,4,6.998576213391578,1.5388999599963427,567.541699972935,146.81512741438078
1746154920,200,,Aggregated,131.700000,0.000000,4,4,5,6,8,15,58,90,210,560,570,24785,0,4,6.9887628849176435,1.5388999599963427,567.541699972935,146.89142626588662
1746154921,200,,Aggregated,132.400000,0.000000,4,4,5,6,8,15,58,90,210,560,570,24924,0,4,6.971163553285492,1.5388999599963427,567.541699972935,146.8773070133205
1746154922,200,,Aggregated,132.300000,0.000000,4,4,5,6,8,15,58,89,210,560,570,25057,0,4,6.959434405665412,1.5388999599963427,567.541699972935,146.9135171808277
1746154923,200,,Aggregated,133.200000,0.000000,4,4,5,6,8,15,58,89,210,560,570,25194,0,4,6.943032051366146,1.5388999599963427,567.541699972935,147.04183535762482
1746154924,200,,Aggregated,131.700000,0.000000,4,4,5,6,8,15,58,88,210,560,570,25332,0,4,6.936145472215764,1.5388999599963427,567.541699972935,147.09411021632718
1746154925,200,,Aggregated,133.200000,0.000000,4,4,5,6,8,15,57,88,210,560,570,25465,0,4,6.9258027646429845,1.5388999599963427,567.541699972935,147.1057529943059
1746154926,200,,Aggregated,132.400000,0.000000,4,4,5,6,8,15,57,88,210,560,570,25610,0,4,6.9103111207124455,1.5388999599963427,567.541699972935,146.95837563451778
1746154927,200,,Aggregated,133.700000,0.000000,4,4,5,6,8,15,57,88,210,560,570,25741,0,4,6.895582898947985,1.5388999599963427,567.541699972935,146.9667845072064
1746154928,200,,Aggregated,132.700000,0.000000,4,4,5,6,8,15,56,88,210,560,570,25874,0,4,6.881955383829647,1.5388999599963427,567.541699972935,146.94140836360825
1746154929,200,,Aggregated,132.100000,0.000000,4,4,5,6,8,15,56,88,210,560,570,26000,0,4,6.867879219272604,1.5388999599963427,567.541699972935,146.88815384615384
1746154930,200,,Aggregated,133.800000,0.000000,4,4,5,6,8,15,56,88,210,560,570,26156,0,4,6.861567598282298,1.5388999599963427,567.541699972935,146.8695519192537
1746154931,200,,Aggregated,133.200000,0.000000,4,4,5,6,8,14,56,88,210,560,570,26272,0,4,6.846220264960233,1.5388999599963427,567.541699972935,146.79849269183921
1746154932,200,,Aggregated,132.800000,0.000000,4,4,5,6,8,14,56,88,210,560,570,26414,0,4,6.837770368045609,1.5388999599963427,567.541699972935,146.79859165594004
1746154933,200,,Aggregated,133.100000,0.000000,4,4,5,6,8,14,56,88,210,560,570,26538,0,4,6.82177370569446,1.5388999599963427,567.541699972935,146.87497173863892
1746154934,200,,Aggregated,132.900000,0.000000,4,4,5,6,8,14,56,88,210,560,570,26674,0,4,6.814429954328854,1.5388999599963427,567.541699972935,146.87815850641073
1746154935,200,,Aggregated,132.100000,0.000000,4,4,5,6,8,14,56,88,210,560,570,26813,0,4,6.802335553701647,1.5388999599963427,567.541699972935,146.89404393391266
1746154936,200,,Aggregated,132.200000,0.000000,4,4,5,6,8,14,56,88,210,560,570,26953,0,4,6.7992766297411675,1.5388999599963427,567.541699972935,146.91878455088488
1746154937,200,,Aggregated,130.800000,0.000000,4,4,5,6,8,14,56,88,210,560,570,27092,0,4,6.785606821226965,1.5388999599963427,567.541699972935,146.977262660564
1746154939,200,,Aggregated,131.900000,0.000000,4,4,5,6,8,14,55,87,210,560,570,27211,0,4,6.77325128812645,1.5388999599963427,567.541699972935,146.9991547535923
1746154940,200,,Aggregated,131.500000,0.000000,4,4,5,6,8,14,55,87,210,560,570,27353,0,4,6.757314517613199,1.5388999599963427,567.541699972935,147.02657843746573
1746154941,200,,Aggregated,130.600000,0.000000,4,4,5,6,8,14,55,87,210,560,570,27488,0,4,6.745605817090155,1.5388999599963427,567.541699972935,147.06242724097788
1746154942,200,,Aggregated,131.800000,0.000000,4,4,5,6,8,14,55,87,210,560,570,27624,0,4,6.7338397878687015,1.5388999599963427,567.541699972935,147.0013756154069
1746154943,200,,Aggregated,129.500000,0.000000,4,4,5,6,8,14,55,87,210,560,570,27772,0,4,6.722456204084081,1.5388999599963427,567.541699972935,147.05293100965
1746154944,200,,Aggregated,131.000000,0.000000,4,4,5,6,8,14,55,87,210,560,570,27896,0,4,6.707790489660086,1.5388999599963427,567.541699972935,147.08273587611126
1746154945,200,,Aggregated,132.500000,0.000000,4,4,5,6,8,14,55,87,210,560,570,28037,0,4,6.701703894816361,1.5388999599963427,567.541699972935,147.06580589934728
1746154946,200,,Aggregated,131.600000,0.000000,4,4,5,6,8,14,55,87,210,560,570,28163,0,4,6.686334619850334,1.5388999599963427,567.541699972935,147.07808117032985
1746154947,200,,Aggregated,132.800000,0.000000,4,4,5,6,8,14,55,87,210,560,570,28312,0,4,6.674120588374719,1.5388999599963427,567.541699972935,147.0751624752755
1746154948,200,,Aggregated,131.900000,0.000000,4,4,5,6,8,14,55,86,210,560,570,28429,0,4,6.660618509194018,1.5388999599963427,567.541699972935,147.11273699391467
1746154949,200,,Aggregated,131.500000,0.000000,4,4,5,6,8,14,55,86,210,560,570,28562,0,4,6.650218100901467,1.5388999599963427,567.541699972935,147.1637840487361
1746154950,200,,Aggregated,131.100000,0.000000,4,4,5,6,8,14,54,86,210,560,570,28701,0,4,6.637415804233302,1.5388999599963427,567.541699972935,147.19751925020034
1746154951,200,,Aggregated,133.300000,0.000000,4,4,5,6,8,14,54,86,210,560,570,28837,0,4,6.62649086925444,1.5388999599963427,567.541699972935,147.19221833061692
1746154952,200,,Aggregated,131.500000,0.000000,4,4,5,6,8,14,54,86,210,560,570,28978,0,4,6.618446252188169,1.5388999599963427,567.541699972935,147.19538960590793
1746154953,200,,Aggregated,132.900000,0.000000,4,4,5,6,8,13,54,86,200,560,570,29118,0,4,6.60854555250873,1.5388999599963427,567.541699972935,147.1901916340408
1746154954,200,,Aggregated,132.800000,0.000000,4,4,5,6,8,13,54,86,200,560,570,29248,0,4,6.594210875886132,1.5388999599963427,567.541699972935,147.21478391684903
1746154955,200,,Aggregated,132.100000,0.000000,4,4,5,6,8,13,54,86,200,560,570,29397,0,4,6.601745882182279,1.5388999599963427,567.541699972935,147.20468074973635
1746154956,200,,Aggregated,132.200000,0.000000,4,4,5,6,8,13,54,86,200,560,570,29532,0,4,6.589227133206571,1.5388999599963427,567.541699972935,147.17811187864012
1746154957,200,,Aggregated,132.300000,0.000000,4,4,5,6,8,13,53,86,200,560,570,29666,0,4,6.5790080293229565,1.5388999599963427,567.541699972935,147.18937504213577
1746154958,200,,Aggregated,130.900000,0.000000,4,4,5,6,8,13,53,86,200,560,570,29806,0,4,6.566786398641335,1.5388999599963427,567.541699972935,147.19083406025632
1746154959,200,,Aggregated,132.200000,0.000000,4,4,5,6,8,13,53,86,200,560,570,29939,0,4,6.557828210636085,1.5388999599963427,567.541699972935,147.20678713383882
1746154960,200,,Aggregated,132.100000,0.000000,4,4,5,6,8,13,53,86,200,550,570,30074,0,4,6.546208688504111,1.5388999599963427,567.541699972935,147.16133537274723
1746154961,200,,Aggregated,131.800000,0.000000,4,4,5,6,8,13,53,86,200,550,570,30210,0,4,6.534081367038693,1.5388999599963427,567.541699972935,147.14359483614697
1746154962,200,,Aggregated,133.200000,0.000000,4,4,5,6,8,13,53,86,200,550,570,30329,0,4,6.526996884098589,1.5388999599963427,567.541699972935,147.14979062943058
1746154963,200,,Aggregated,131.900000,0.000000,4,4,5,6,8,13,52,86,200,550,570,30483,0,4,6.5267279794857265,1.5388999599963427,567.541699972935,147.12292097234524
1746154964,200,,Aggregated,132.100000,0.000000,4,4,5,6,8,13,52,85,200,550,570,30611,0,4,6.516114419619721,1.5388999599963427,567.541699972935,147.10548495638824
1746154965,200,,Aggregated,131.000000,0.000000,4,4,5,6,8,13,52,85,200,550,570,30751,0,4,6.512767246539467,1.5388999599963427,567.541699972935,147.10728106403045
1746154966,200,,Aggregated,133.500000,0.000000,4,4,5,6,8,13,52,85,200,550,570,30888,0,4,6.5007643129684,1.5388999599963427,567.541699972935,147.1545584045584
1746154967,200,,Aggregated,132.600000,0.000000,4,4,5,6,8,13,52,85,190,550,570,31023,0,4,6.4962298358916275,1.5388999599963427,567.541699972935,147.0982174515682
1746154968,200,,Aggregated,133.000000,0.000000,4,4,5,6,8,13,52,85,190,550,570,31153,0,4,6.484659625053284,1.5388999599963427,567.541699972935,147.11546239527493
1746154969,200,,Aggregated,133.200000,0.000000,4,4,5,6,8,13,51,85,190,550,570,31292,0,4,6.476272523336976,1.5388999599963427,567.541699972935,147.0970216029656
1746154970,200,,Aggregated,133.300000,0.000000,4,4,5,6,8,13,51,85,190,550,570,31420,0,4,6.468760321442308,1.5388999599963427,567.541699972935,147.06779121578612
1746154971,200,,Aggregated,132.100000,0.000000,4,4,5,6,8,13,51,85,190,550,570,31568,0,4,6.459419202998176,1.5388999599963427,567.541699972935,147.02679929042068
1746154972,200,,Aggregated,132.500000,0.000000,4,4,5,6,8,13,51,84,190,550,570,31695,0,4,6.449775504040743,1.5388999599963427,567.541699972935,147.05776936425303
1746154973,200,,Aggregated,132.300000,0.000000,4,4,5,6,8,13,51,84,190,550,570,31841,0,4,6.4406267988102215,1.5388999599963427,567.541699972935,147.09330737099967
1746154974,200,,Aggregated,132.300000,0.000000,4,4,5,6,8,13,51,84,190,550,570,31982,0,4,6.433271186934691,1.5388999599963427,567.541699972935,147.08448502282533
1746154975,200,,Aggregated,132.500000,0.000000,4,4,5,6,8,13,51,83,190,550,570,32117,0,4,6.427103727008843,1.5388999599963427,567.541699972935,147.10284273126382
1746154977,200,,Aggregated,131.500000,0.000000,4,4,5,6,8,13,51,83,190,550,570,32241,0,4,6.4165396451860985,1.5388999599963427,567.541699972935,147.0863186625725
1746154978,200,,Aggregated,133.400000,0.000000,4,4,5,6,8,13,51,83,190,550,570,32388,0,4,6.405697761512582,1.5388999599963427,567.541699972935,147.0507595405706
1746154979,200,,Aggregated,133.400000,0.000000,4,4,5,6,8,13,50,83,190,550,570,32522,0,4,6.394292792549994,1.5388999599963427,567.541699972935,147.02576717299058
1746154980,200,,Aggregated,132.900000,0.000000,4,4,5,6,8,13,50,83,190,550,570,32673,0,4,6.391810926439026,1.5388999599963427,567.541699972935,147.05616258072413
1746154981,200,,Aggregated,133.900000,0.000000,4,4,5,6,8,13,50,83,190,550,570,32797,0,4,6.395947461647704,1.5388999599963427,567.541699972935,147.06375583132603
1746154982,200,,Aggregated,132.600000,0.000000,4,4,5,6,8,13,50,83,190,550,570,32943,0,4,6.39897244325339,1.5388999599963427,567.541699972935,147.08630057978934
1746154983,200,,Aggregated,133.000000,0.000000,4,4,5,6,8,13,50,83,190,550,570,33070,0,4,6.390838261204681,1.5388999599963427,567.541699972935,147.08642273964318
1746154984,200,,Aggregated,133.400000,0.000000,4,4,5,6,8,13,50,83,190,550,570,33204,0,4,6.381628900061682,1.5388999599963427,567.541699972935,147.13191181785328
1746154985,200,,Aggregated,133.400000,0.000000,4,4,5,6,8,13,50,83,190,550,570,33335,0,4,6.371008135517075,1.5388999599963427,567.541699972935,147.13190340482976
1746154986,200,,Aggregated,132.400000,0.000000,4,4,5,6,8,13,50,83,190,550,570,33478,0,4,6.365174188969805,1.5388999599963427,567.541699972935,147.05089909791505
1746154987,200,,Aggregated,130.800000,0.000000,4,4,5,6,8,13,50,83,190,550,570,33612,0,4,6.364103144643184,1.5388999599963427,567.541699972935,147.05557538974176
1746154988,200,,Aggregated,131.900000,0.000000,4,4,5,6,8,13,50,83,190,550,570,33754,0,4,6.360223591239513,1.5388999599963427,567.541699972935,147.06031877703384
1746154989,200,,Aggregated,132.800000,0.000000,4,4,5,6,8,13,49,82,190,550,570,33886,0,4,6.351350203603168,1.5388999599963427,567.541699972935,147.05058136103406
1746154990,200,,Aggregated,131.700000,0.000000,4,4,5,6,8,13,49,82,190,550,570,34030,0,4,6.3441886981541975,1.5388999599963427,567.541699972935,147.10379077284747
1746154991,200,,Aggregated,131.900000,0.000000,4,4,5,6,8,13,49,82,190,550,570,34159,0,4,6.338207880747051,1.5388999599963427,567.541699972935,147.10670687081003
1746154992,200,,Aggregated,131.400000,0.000000,4,4,5,6,8,13,49,82,190,550,570,34292,0,4,6.329757885167521,1.5388999599963427,567.541699972935,147.08701738014696
1746154993,200,,Aggregated,132.700000,0.000000,4,4,5,6,8,13,49,82,190,550,570,34429,0,4,6.3341457375362245,1.5388999599963427,567.541699972935,147.09570420285226
1746154994,200,,Aggregated,131.600000,0.000000,4,4,5,6,8,13,49,82,190,550,570,34572,0,4,6.336471598321038,1.5388999599963427,567.541699972935,147.11280805275945
1746154995,200,,Aggregated,131.400000,0.000000,4,4,5,6,8,13,49,82,190,550,570,34701,0,4,6.328709878585331,1.5388999599963427,567.541699972935,147.1268263162445
1746154996,200,,Aggregated,132.100000,0.000000,4,4,5,6,8,13,49,82,190,550,570,34844,0,4,6.32066820103623,1.5388999599963427,567.541699972935,147.1603719435197
1746154997,200,,Aggregated,133.200000,0.000000,4,4,5,6,8,13,49,82,190,550,570,34965,0,4,6.312042325109815,1.5388999599963427,567.541699972935,147.13519233519233
1746154998,200,,Aggregated,132.200000,0.000000,4,4,5,6,8,13,48,82,190,550,570,35120,0,4,6.312089336511349,1.5388999599963427,567.541699972935,147.15751708428246
1746154999,200,,Aggregated,132.100000,0.000000,4,4,5,6,8,13,48,82,190,550,570,35245,0,4,6.3013696552429055,1.5388999599963427,567.541699972935,147.1766207972762
1746155000,200,,Aggregated,132.400000,0.000000,4,4,5,6,8,13,48,82,190,550,570,35384,0,4,6.296699966051643,1.5388999599963427,567.541699972935,147.20941668550756
1746155001,200,,Aggregated,132.100000,0.000000,4,4,5,6,8,13,48,82,190,550,570,35521,0,4,6.2869833985315315,1.5388999599963427,567.541699972935,147.261056839616
1746155002,200,,Aggregated,132.700000,0.000000,4,4,5,6,8,13,48,81,190,550,570,35659,0,4,6.277439706633694,1.5388999599963427,567.541699972935,147.21573796236575
1746155003,200,,Aggregated,131.600000,0.000000,4,4,5,6,8,13,48,81,190,550,570,35787,0,4,6.268775071925735,1.5388999599963427,567.541699972935,147.2709643166513
1746155004,200,,Aggregated,131.700000,0.000000,4,4,5,6,8,13,46,81,190,550,570,35935,0,4,6.261467073843322,1.5388999599963427,567.541699972935,147.27190761096423
1746155005,200,,Aggregated,133.500000,0.000000,4,4,5,6,7,13,46,81,190,550,570,36062,0,4,6.252426307437012,1.5388999599963427,567.541699972935,147.27674560479176
1746155006,200,,Aggregated,131.900000,0.000000,4,4,5,6,7,12,45,81,190,550,570,36208,0,4,6.244762593875177,1.5388999599963427,567.541699972935,147.28568272205038
1746155007,200,,Aggregated,132.500000,0.000000,4,4,5,6,7,12,45,81,190,550,570,36341,0,4,6.2385849480799545,1.5388999599963427,567.541699972935,147.26644836410665
1746155008,200,,Aggregated,133.600000,0.000000,4,4,5,5,7,12,45,80,190,550,570,36481,0,4,6.2312337983736255,1.5388999599963427,567.541699972935,147.27798031852197
1746155010,200,,Aggregated,133.700000,0.000000,4,4,5,6,7,12,45,80,190,550,570,36612,0,4,6.237776147116924,1.5388999599963427,567.541699972935,147.2880476346553
1746155011,200,,Aggregated,133.100000,0.000000,4,4,5,6,8,13,49,81,190,550,570,36779,0,4,6.320495603463997,1.5388999599963427,567.541699972935,147.2771418472498
1746155012,200,,Aggregated,131.800000,0.000000,4,4,5,6,8,13,49,81,190,550,570,36909,0,4,6.3147004362154195,1.5388999599963427,567.541699972935,147.2910672193774
1746155013,200,,Aggregated,133.900000,0.000000,4,4,5,6,8,13,49,81,190,550,570,37053,0,4,6.323972987350522,1.5388999599963427,567.541699972935,147.28140771327557
1746155014,200,,Aggregated,133.200000,0.000000,4,4,5,6,8,13,49,81,190,550,570,37183,0,4,6.3154945997063425,1.5388999599963427,567.541699972935,147.27956324126617
1746155015,200,,Aggregated,132.000000,0.000000,4,4,5,6,8,13,49,80,190,550,570,37319,0,4,6.309990463329672,1.5388999599963427,567.541699972935,147.31155711567834
1746155016,200,,Aggregated,132.800000,0.000000,4,4,5,6,8,13,49,80,190,550,570,37451,0,4,6.304853307000813,1.5388999599963427,567.541699972935,147.2863207925022
1746155017,200,,Aggregated,132.900000,0.000000,4,4,5,6,8,13,48,80,190,550,570,37596,0,4,6.297230319714539,1.5388999599963427,567.541699972935,147.31939568039152
1746155018,200,,Aggregated,132.100000,0.000000,4,4,5,6,8,13,48,80,190,550,570,37724,0,4,6.289527881449612,1.5388999599963427,567.541699972935,147.3508641713498
1746155019,200,,Aggregated,133.300000,0.000000,4,4,5,6,8,13,48,80,190,550,570,37871,0,4,6.282063544650422,1.5388999599963427,567.541699972935,147.36553035304058
1746155020,200,,Aggregated,132.200000,0.000000,4,4,5,6,8,13,48,80,190,550,570,38000,0,4,6.273643378931172,1.5388999599963427,567.541699972935,147.35705263157894
1746155021,200,,Aggregated,132.300000,0.000000,4,4,5,6,8,13,47,80,190,550,570,38137,0,4,6.26492092981283,1.5388999599963427,567.541699972935,147.3995332616619
1746155022,200,,Aggregated,134.300000,0.000000,4,4,5,6,8,13,46,80,190,550,570,38271,0,4,6.258030404243037,1.5388999599963427,567.541699972935,147.38721224948395
1746155023,200,,Aggregated,132.800000,0.000000,4,4,5,6,8,12,46,79,190,550,570,38411,0,4,6.250046666349984,1.5388999599963427,567.541699972935,147.35731951784646
